time(s)	cellId	rnti	lcid	packetSize
0.887282	1	1	4	1030
0.887322	1	1	4	1030
0.887362	1	1	4	1030
0.887402	1	1	4	1030
0.887442	1	1	4	1030
0.887482	1	1	4	1030
0.887522	1	1	4	1030
0.887562	1	1	4	1030
0.887602	1	1	4	1030
0.887642	1	1	4	1030
0.887682	1	1	4	1030
0.887722	1	1	4	1030
0.887762	1	1	4	1030
0.887802	1	1	4	1030
0.887842	1	1	4	1030
0.887882	1	1	4	1030
0.887922	1	1	4	1030
0.887962	1	1	4	1030
0.888002	1	1	4	1030
0.888042	1	1	4	1030
0.888082	1	1	4	1030
0.888122	1	1	4	1030
0.888162	1	1	4	1030
0.888202	1	1	4	1030
0.888242	1	1	4	1030
0.888282	1	1	4	1030
0.888322	1	1	4	1030
0.888362	1	1	4	1030
0.888402	1	1	4	1030
0.888442	1	1	4	1030
0.888482	1	1	4	1030
0.888522	1	1	4	1030
0.888562	1	1	4	1030
0.888602	1	1	4	1030
0.888642	1	1	4	1030
0.888682	1	1	4	1030
0.888722	1	1	4	1030
0.888762	1	1	4	1030
0.888802	1	1	4	1030
0.888842	1	1	4	1030
0.888882	1	1	4	1030
0.888922	1	1	4	1030
0.888962	1	1	4	1030
0.889002	1	1	4	1030
0.889042	1	1	4	1030
0.889082	1	1	4	1030
0.889122	1	1	4	1030
0.889162	1	1	4	1030
0.889202	1	1	4	1030
0.889242	1	1	4	1030
0.889282	1	1	4	1030
0.889322	1	1	4	1030
0.889362	1	1	4	1030
0.889402	1	1	4	1030
0.889442	1	1	4	1030
0.889482	1	1	4	1030
0.889522	1	1	4	1030
0.889562	1	1	4	1030
0.889602	1	1	4	1030
0.889642	1	1	4	1030
0.889682	1	1	4	1030
0.889722	1	1	4	1030
0.889762	1	1	4	1030
0.889802	1	1	4	1030
0.889842	1	1	4	1030
0.889882	1	1	4	1030
0.889922	1	1	4	1030
0.889962	1	1	4	1030
0.890002	1	1	4	1030
0.890042	1	1	4	1030
0.890082	1	1	4	1030
0.890122	1	1	4	1030
0.890162	1	1	4	1030
0.890202	1	1	4	1030
0.890242	1	1	4	1030
0.890282	1	1	4	1030
0.890322	1	1	4	1030
0.890362	1	1	4	1030
0.890402	1	1	4	1030
0.890442	1	1	4	1030
0.890482	1	1	4	1030
0.890522	1	1	4	1030
0.890562	1	1	4	1030
0.890602	1	1	4	1030
0.890642	1	1	4	1030
0.890682	1	1	4	1030
0.890722	1	1	4	1030
0.890762	1	1	4	1030
0.890802	1	1	4	1030
0.890842	1	1	4	1030
0.890882	1	1	4	1030
0.890922	1	1	4	1030
0.890962	1	1	4	1030
0.891002	1	1	4	1030
0.891042	1	1	4	1030
0.891082	1	1	4	1030
0.891122	1	1	4	1030
0.891162	1	1	4	1030
0.891202	1	1	4	1030
0.891242	1	1	4	1030
0.891282	1	1	4	1030
0.891322	1	1	4	1030
0.891362	1	1	4	1030
0.891402	1	1	4	1030
0.891442	1	1	4	1030
0.891482	1	1	4	1030
0.891522	1	1	4	1030
0.891562	1	1	4	1030
0.891602	1	1	4	1030
0.891642	1	1	4	1030
0.891682	1	1	4	1030
0.891722	1	1	4	1030
0.891762	1	1	4	1030
0.891802	1	1	4	1030
0.891842	1	1	4	1030
0.891882	1	1	4	1030
0.891922	1	1	4	1030
0.891962	1	1	4	1030
0.892002	1	1	4	1030
0.892042	1	1	4	1030
0.892082	1	1	4	1030
0.892122	1	1	4	1030
0.892162	1	1	4	1030
0.892202	1	1	4	1030
0.892242	1	1	4	1030
0.892282	1	1	4	1030
0.892322	1	1	4	1030
0.892362	1	1	4	1030
0.892402	1	1	4	1030
0.892442	1	1	4	1030
0.892482	1	1	4	1030
0.892522	1	1	4	1030
0.892562	1	1	4	1030
0.892602	1	1	4	1030
0.892642	1	1	4	1030
0.892682	1	1	4	1030
0.892722	1	1	4	1030
0.892762	1	1	4	1030
0.892802	1	1	4	1030
0.892842	1	1	4	1030
0.892882	1	1	4	1030
0.892922	1	1	4	1030
0.892962	1	1	4	1030
0.893002	1	1	4	1030
0.893042	1	1	4	1030
0.893082	1	1	4	1030
0.893122	1	1	4	1030
0.893162	1	1	4	1030
0.893202	1	1	4	1030
0.893242	1	1	4	1030
0.893282	1	1	4	1030
0.893322	1	1	4	1030
0.893362	1	1	4	1030
0.893402	1	1	4	1030
0.893442	1	1	4	1030
0.893482	1	1	4	1030
0.893522	1	1	4	1030
0.893562	1	1	4	1030
0.893602	1	1	4	1030
0.893642	1	1	4	1030
0.893682	1	1	4	1030
0.893722	1	1	4	1030
0.893762	1	1	4	1030
0.893802	1	1	4	1030
0.893842	1	1	4	1030
0.893882	1	1	4	1030
0.893922	1	1	4	1030
0.893962	1	1	4	1030
0.894002	1	1	4	1030
0.894042	1	1	4	1030
0.894082	1	1	4	1030
0.894122	1	1	4	1030
0.894162	1	1	4	1030
0.894202	1	1	4	1030
0.894242	1	1	4	1030
0.894282	1	1	4	1030
0.894322	1	1	4	1030
0.894362	1	1	4	1030
0.894402	1	1	4	1030
0.894442	1	1	4	1030
0.894482	1	1	4	1030
0.894522	1	1	4	1030
0.894562	1	1	4	1030
0.894602	1	1	4	1030
0.894642	1	1	4	1030
0.894682	1	1	4	1030
0.894722	1	1	4	1030
0.894762	1	1	4	1030
0.894802	1	1	4	1030
0.894842	1	1	4	1030
0.894882	1	1	4	1030
0.894922	1	1	4	1030
0.894962	1	1	4	1030
0.895002	1	1	4	1030
0.895042	1	1	4	1030
0.895082	1	1	4	1030
0.895122	1	1	4	1030
0.895162	1	1	4	1030
0.895202	1	1	4	1030
0.895242	1	1	4	1030
0.895282	1	1	4	1030
0.895322	1	1	4	1030
0.895362	1	1	4	1030
0.895402	1	1	4	1030
0.895442	1	1	4	1030
0.895482	1	1	4	1030
0.895522	1	1	4	1030
0.895562	1	1	4	1030
0.895602	1	1	4	1030
0.895642	1	1	4	1030
0.895682	1	1	4	1030
0.895722	1	1	4	1030
0.895762	1	1	4	1030
0.895802	1	1	4	1030
0.895842	1	1	4	1030
0.895882	1	1	4	1030
0.895922	1	1	4	1030
0.895962	1	1	4	1030
0.896002	1	1	4	1030
0.896042	1	1	4	1030
0.896082	1	1	4	1030
0.896122	1	1	4	1030
0.896162	1	1	4	1030
0.896202	1	1	4	1030
0.896242	1	1	4	1030
0.896282	1	1	4	1030
0.896322	1	1	4	1030
0.896362	1	1	4	1030
0.896402	1	1	4	1030
0.896442	1	1	4	1030
0.896482	1	1	4	1030
0.896522	1	1	4	1030
0.896562	1	1	4	1030
0.896602	1	1	4	1030
0.896642	1	1	4	1030
0.896682	1	1	4	1030
0.896722	1	1	4	1030
0.896762	1	1	4	1030
0.896802	1	1	4	1030
0.896842	1	1	4	1030
0.896882	1	1	4	1030
0.896922	1	1	4	1030
0.896962	1	1	4	1030
0.897002	1	1	4	1030
0.897042	1	1	4	1030
0.897082	1	1	4	1030
0.897122	1	1	4	1030
0.897162	1	1	4	1030
0.897202	1	1	4	1030
0.897242	1	1	4	1030
0.897282	1	1	4	1030
0.897322	1	1	4	1030
0.897362	1	1	4	1030
0.897402	1	1	4	1030
0.897442	1	1	4	1030
0.897482	1	1	4	1030
0.897522	1	1	4	1030
0.897562	1	1	4	1030
0.897602	1	1	4	1030
0.897642	1	1	4	1030
0.897682	1	1	4	1030
0.897722	1	1	4	1030
0.897762	1	1	4	1030
0.897802	1	1	4	1030
0.897842	1	1	4	1030
0.897882	1	1	4	1030
0.897922	1	1	4	1030
0.897962	1	1	4	1030
0.898002	1	1	4	1030
0.898042	1	1	4	1030
0.898082	1	1	4	1030
0.898122	1	1	4	1030
0.898162	1	1	4	1030
0.898202	1	1	4	1030
0.898242	1	1	4	1030
0.898282	1	1	4	1030
0.898322	1	1	4	1030
0.898362	1	1	4	1030
0.898402	1	1	4	1030
0.898442	1	1	4	1030
0.898482	1	1	4	1030
0.898522	1	1	4	1030
0.898562	1	1	4	1030
0.898602	1	1	4	1030
0.898642	1	1	4	1030
0.898682	1	1	4	1030
0.898722	1	1	4	1030
0.898762	1	1	4	1030
0.898802	1	1	4	1030
0.898842	1	1	4	1030
0.898882	1	1	4	1030
0.898922	1	1	4	1030
0.898962	1	1	4	1030
0.899002	1	1	4	1030
0.899042	1	1	4	1030
0.899082	1	1	4	1030
0.899122	1	1	4	1030
0.899162	1	1	4	1030
0.899202	1	1	4	1030
0.899242	1	1	4	1030
0.899282	1	1	4	1030
0.899322	1	1	4	1030
0.899362	1	1	4	1030
0.899402	1	1	4	1030
0.899442	1	1	4	1030
0.899482	1	1	4	1030
0.899522	1	1	4	1030
0.899562	1	1	4	1030
0.899602	1	1	4	1030
0.899642	1	1	4	1030
0.899682	1	1	4	1030
0.899722	1	1	4	1030
0.899762	1	1	4	1030
0.899802	1	1	4	1030
0.899842	1	1	4	1030
0.899882	1	1	4	1030
0.899922	1	1	4	1030
0.899962	1	1	4	1030
0.900002	1	1	4	1030
0.900042	1	1	4	1030
0.900082	1	1	4	1030
0.900122	1	1	4	1030
0.900162	1	1	4	1030
0.900202	1	1	4	1030
0.900242	1	1	4	1030
0.900282	1	1	4	1030
0.900322	1	1	4	1030
0.900362	1	1	4	1030
0.900402	1	1	4	1030
0.900442	1	1	4	1030
0.900482	1	1	4	1030
0.900522	1	1	4	1030
0.900562	1	1	4	1030
0.900602	1	1	4	1030
0.900642	1	1	4	1030
0.900682	1	1	4	1030
0.900722	1	1	4	1030
0.900762	1	1	4	1030
0.900802	1	1	4	1030
0.900842	1	1	4	1030
0.900882	1	1	4	1030
0.900922	1	1	4	1030
0.900962	1	1	4	1030
0.901002	1	1	4	1030
0.901042	1	1	4	1030
0.901082	1	1	4	1030
0.901122	1	1	4	1030
0.901162	1	1	4	1030
0.901202	1	1	4	1030
0.901242	1	1	4	1030
0.901282	1	1	4	1030
0.901322	1	1	4	1030
0.901362	1	1	4	1030
0.901402	1	1	4	1030
0.901442	1	1	4	1030
0.901482	1	1	4	1030
0.901522	1	1	4	1030
0.901562	1	1	4	1030
0.901602	1	1	4	1030
0.901642	1	1	4	1030
0.901682	1	1	4	1030
0.901722	1	1	4	1030
0.901762	1	1	4	1030
0.901802	1	1	4	1030
0.901842	1	1	4	1030
0.901882	1	1	4	1030
0.901922	1	1	4	1030
0.901962	1	1	4	1030
0.902002	1	1	4	1030
0.902042	1	1	4	1030
0.902082	1	1	4	1030
0.902122	1	1	4	1030
0.902162	1	1	4	1030
0.902202	1	1	4	1030
0.902242	1	1	4	1030
0.902282	1	1	4	1030
0.902322	1	1	4	1030
0.902362	1	1	4	1030
0.902402	1	1	4	1030
0.902442	1	1	4	1030
0.902482	1	1	4	1030
0.902522	1	1	4	1030
0.902562	1	1	4	1030
0.902602	1	1	4	1030
0.902642	1	1	4	1030
0.902682	1	1	4	1030
0.902722	1	1	4	1030
0.902762	1	1	4	1030
0.902802	1	1	4	1030
0.902842	1	1	4	1030
0.902882	1	1	4	1030
0.902922	1	1	4	1030
0.902962	1	1	4	1030
0.903002	1	1	4	1030
0.903042	1	1	4	1030
0.903082	1	1	4	1030
0.903122	1	1	4	1030
0.903162	1	1	4	1030
0.903202	1	1	4	1030
0.903242	1	1	4	1030
0.903282	1	1	4	1030
0.903322	1	1	4	1030
0.903362	1	1	4	1030
0.903402	1	1	4	1030
0.903442	1	1	4	1030
0.903482	1	1	4	1030
0.903522	1	1	4	1030
0.903562	1	1	4	1030
0.903602	1	1	4	1030
0.903642	1	1	4	1030
0.903682	1	1	4	1030
0.903722	1	1	4	1030
0.903762	1	1	4	1030
0.903802	1	1	4	1030
0.903842	1	1	4	1030
0.903882	1	1	4	1030
0.903922	1	1	4	1030
0.903962	1	1	4	1030
0.904002	1	1	4	1030
0.904042	1	1	4	1030
0.904082	1	1	4	1030
0.904122	1	1	4	1030
0.904162	1	1	4	1030
0.904202	1	1	4	1030
0.904242	1	1	4	1030
0.904282	1	1	4	1030
0.904322	1	1	4	1030
0.904362	1	1	4	1030
0.904402	1	1	4	1030
0.904442	1	1	4	1030
0.904482	1	1	4	1030
0.904522	1	1	4	1030
0.904562	1	1	4	1030
0.904602	1	1	4	1030
0.904642	1	1	4	1030
0.904682	1	1	4	1030
0.904722	1	1	4	1030
0.904762	1	1	4	1030
0.904802	1	1	4	1030
0.904842	1	1	4	1030
0.904882	1	1	4	1030
0.904922	1	1	4	1030
0.904962	1	1	4	1030
0.905002	1	1	4	1030
0.905042	1	1	4	1030
0.905082	1	1	4	1030
0.905122	1	1	4	1030
0.905162	1	1	4	1030
0.905202	1	1	4	1030
0.905242	1	1	4	1030
0.905282	1	1	4	1030
0.905322	1	1	4	1030
0.905362	1	1	4	1030
0.905402	1	1	4	1030
0.905442	1	1	4	1030
0.905482	1	1	4	1030
0.905522	1	1	4	1030
0.905562	1	1	4	1030
0.905602	1	1	4	1030
0.905642	1	1	4	1030
0.905682	1	1	4	1030
0.905722	1	1	4	1030
0.905762	1	1	4	1030
0.905802	1	1	4	1030
0.905842	1	1	4	1030
0.905882	1	1	4	1030
0.905922	1	1	4	1030
0.905962	1	1	4	1030
0.906002	1	1	4	1030
0.906042	1	1	4	1030
0.906082	1	1	4	1030
0.906122	1	1	4	1030
0.906162	1	1	4	1030
0.906202	1	1	4	1030
0.906242	1	1	4	1030
0.906282	1	1	4	1030
0.906322	1	1	4	1030
0.906362	1	1	4	1030
0.906402	1	1	4	1030
0.906442	1	1	4	1030
0.906482	1	1	4	1030
0.906522	1	1	4	1030
0.906562	1	1	4	1030
0.906602	1	1	4	1030
0.906642	1	1	4	1030
0.906682	1	1	4	1030
0.906722	1	1	4	1030
0.906762	1	1	4	1030
0.906802	1	1	4	1030
0.906842	1	1	4	1030
0.906882	1	1	4	1030
0.906922	1	1	4	1030
0.906962	1	1	4	1030
0.907002	1	1	4	1030
0.907042	1	1	4	1030
0.907082	1	1	4	1030
0.907122	1	1	4	1030
0.907162	1	1	4	1030
0.907202	1	1	4	1030
0.907242	1	1	4	1030
0.907282	1	1	4	1030
0.907322	1	1	4	1030
0.907362	1	1	4	1030
0.907402	1	1	4	1030
0.907442	1	1	4	1030
0.907482	1	1	4	1030
0.907522	1	1	4	1030
0.907562	1	1	4	1030
0.907602	1	1	4	1030
0.907642	1	1	4	1030
0.907682	1	1	4	1030
0.907722	1	1	4	1030
0.907762	1	1	4	1030
0.907802	1	1	4	1030
0.907842	1	1	4	1030
0.907882	1	1	4	1030
0.907922	1	1	4	1030
0.907962	1	1	4	1030
0.908002	1	1	4	1030
0.908042	1	1	4	1030
0.908082	1	1	4	1030
0.908122	1	1	4	1030
0.908162	1	1	4	1030
0.908202	1	1	4	1030
0.908242	1	1	4	1030
0.908282	1	1	4	1030
0.908322	1	1	4	1030
0.908362	1	1	4	1030
0.908402	1	1	4	1030
0.908442	1	1	4	1030
0.908482	1	1	4	1030
0.908522	1	1	4	1030
0.908562	1	1	4	1030
0.908602	1	1	4	1030
0.908642	1	1	4	1030
0.908682	1	1	4	1030
0.908722	1	1	4	1030
0.908762	1	1	4	1030
0.908802	1	1	4	1030
0.908842	1	1	4	1030
0.908882	1	1	4	1030
0.908922	1	1	4	1030
0.908962	1	1	4	1030
0.909002	1	1	4	1030
0.909042	1	1	4	1030
0.909082	1	1	4	1030
0.909122	1	1	4	1030
0.909162	1	1	4	1030
0.909202	1	1	4	1030
0.909242	1	1	4	1030
0.909282	1	1	4	1030
0.909322	1	1	4	1030
0.909362	1	1	4	1030
0.909402	1	1	4	1030
0.909442	1	1	4	1030
0.909482	1	1	4	1030
0.909522	1	1	4	1030
0.909562	1	1	4	1030
0.909602	1	1	4	1030
0.909642	1	1	4	1030
0.909682	1	1	4	1030
0.909722	1	1	4	1030
0.909762	1	1	4	1030
0.909802	1	1	4	1030
0.909842	1	1	4	1030
0.909882	1	1	4	1030
0.909922	1	1	4	1030
0.909962	1	1	4	1030
0.910002	1	1	4	1030
0.910042	1	1	4	1030
0.910082	1	1	4	1030
0.910122	1	1	4	1030
0.910162	1	1	4	1030
0.910202	1	1	4	1030
0.910242	1	1	4	1030
0.910282	1	1	4	1030
0.910322	1	1	4	1030
0.910362	1	1	4	1030
0.910402	1	1	4	1030
0.910442	1	1	4	1030
0.910482	1	1	4	1030
0.910522	1	1	4	1030
0.910562	1	1	4	1030
0.910602	1	1	4	1030
0.910642	1	1	4	1030
0.910682	1	1	4	1030
0.910722	1	1	4	1030
0.910762	1	1	4	1030
0.910802	1	1	4	1030
0.910842	1	1	4	1030
0.910882	1	1	4	1030
0.910922	1	1	4	1030
0.910962	1	1	4	1030
0.911002	1	1	4	1030
0.911042	1	1	4	1030
0.911082	1	1	4	1030
0.911122	1	1	4	1030
0.911162	1	1	4	1030
0.911202	1	1	4	1030
0.911242	1	1	4	1030
0.911282	1	1	4	1030
0.911322	1	1	4	1030
0.911362	1	1	4	1030
0.911402	1	1	4	1030
0.911442	1	1	4	1030
0.911482	1	1	4	1030
0.911522	1	1	4	1030
0.911562	1	1	4	1030
0.911602	1	1	4	1030
0.911642	1	1	4	1030
0.911682	1	1	4	1030
0.911722	1	1	4	1030
0.911762	1	1	4	1030
0.911802	1	1	4	1030
0.911842	1	1	4	1030
0.911882	1	1	4	1030
0.911922	1	1	4	1030
0.911962	1	1	4	1030
0.912002	1	1	4	1030
0.912042	1	1	4	1030
0.912082	1	1	4	1030
0.912122	1	1	4	1030
0.912162	1	1	4	1030
0.912202	1	1	4	1030
0.912242	1	1	4	1030
0.912282	1	1	4	1030
0.912322	1	1	4	1030
0.912362	1	1	4	1030
0.912402	1	1	4	1030
0.912442	1	1	4	1030
0.912482	1	1	4	1030
0.912522	1	1	4	1030
0.912562	1	1	4	1030
0.912602	1	1	4	1030
0.912642	1	1	4	1030
0.912682	1	1	4	1030
0.912722	1	1	4	1030
0.912762	1	1	4	1030
0.912802	1	1	4	1030
0.912842	1	1	4	1030
0.912882	1	1	4	1030
0.912922	1	1	4	1030
0.912962	1	1	4	1030
0.913002	1	1	4	1030
0.913042	1	1	4	1030
0.913082	1	1	4	1030
0.913122	1	1	4	1030
0.913162	1	1	4	1030
0.913202	1	1	4	1030
0.913242	1	1	4	1030
0.913282	1	1	4	1030
0.913322	1	1	4	1030
0.913362	1	1	4	1030
0.913402	1	1	4	1030
0.913442	1	1	4	1030
0.913482	1	1	4	1030
0.913522	1	1	4	1030
0.913562	1	1	4	1030
0.913602	1	1	4	1030
0.913642	1	1	4	1030
0.913682	1	1	4	1030
0.913722	1	1	4	1030
0.913762	1	1	4	1030
0.913802	1	1	4	1030
0.913842	1	1	4	1030
0.913882	1	1	4	1030
0.913922	1	1	4	1030
0.913962	1	1	4	1030
0.914002	1	1	4	1030
0.914042	1	1	4	1030
0.914082	1	1	4	1030
0.914122	1	1	4	1030
0.914162	1	1	4	1030
0.914202	1	1	4	1030
0.914242	1	1	4	1030
0.914282	1	1	4	1030
0.914322	1	1	4	1030
0.914362	1	1	4	1030
0.914402	1	1	4	1030
0.914442	1	1	4	1030
0.914482	1	1	4	1030
0.914522	1	1	4	1030
0.914562	1	1	4	1030
0.914602	1	1	4	1030
0.914642	1	1	4	1030
0.914682	1	1	4	1030
0.914722	1	1	4	1030
0.914762	1	1	4	1030
0.914802	1	1	4	1030
0.914842	1	1	4	1030
0.914882	1	1	4	1030
0.914922	1	1	4	1030
0.914962	1	1	4	1030
0.915002	1	1	4	1030
0.915042	1	1	4	1030
0.915082	1	1	4	1030
0.915122	1	1	4	1030
0.915162	1	1	4	1030
0.915202	1	1	4	1030
0.915242	1	1	4	1030
0.915282	1	1	4	1030
0.915322	1	1	4	1030
0.915362	1	1	4	1030
0.915402	1	1	4	1030
0.915442	1	1	4	1030
0.915482	1	1	4	1030
0.915522	1	1	4	1030
0.915562	1	1	4	1030
0.915602	1	1	4	1030
0.915642	1	1	4	1030
0.915682	1	1	4	1030
0.915722	1	1	4	1030
0.915762	1	1	4	1030
0.915802	1	1	4	1030
0.915842	1	1	4	1030
0.915882	1	1	4	1030
0.915922	1	1	4	1030
0.915962	1	1	4	1030
0.916002	1	1	4	1030
0.916042	1	1	4	1030
0.916082	1	1	4	1030
0.916122	1	1	4	1030
0.916162	1	1	4	1030
0.916202	1	1	4	1030
0.916242	1	1	4	1030
0.916282	1	1	4	1030
0.916322	1	1	4	1030
0.916362	1	1	4	1030
0.916402	1	1	4	1030
0.916442	1	1	4	1030
0.916482	1	1	4	1030
0.916522	1	1	4	1030
0.916562	1	1	4	1030
0.916602	1	1	4	1030
0.916642	1	1	4	1030
0.916682	1	1	4	1030
0.916722	1	1	4	1030
0.916762	1	1	4	1030
0.916802	1	1	4	1030
0.916842	1	1	4	1030
0.916882	1	1	4	1030
0.916922	1	1	4	1030
0.916962	1	1	4	1030
0.917002	1	1	4	1030
0.917042	1	1	4	1030
0.917082	1	1	4	1030
0.917122	1	1	4	1030
0.917162	1	1	4	1030
0.917202	1	1	4	1030
0.917242	1	1	4	1030
0.917282	1	1	4	1030
0.917322	1	1	4	1030
0.917362	1	1	4	1030
0.917402	1	1	4	1030
0.917442	1	1	4	1030
0.917482	1	1	4	1030
0.917522	1	1	4	1030
0.917562	1	1	4	1030
0.917602	1	1	4	1030
0.917642	1	1	4	1030
0.917682	1	1	4	1030
0.917722	1	1	4	1030
0.917762	1	1	4	1030
0.917802	1	1	4	1030
0.917842	1	1	4	1030
0.917882	1	1	4	1030
0.917922	1	1	4	1030
0.917962	1	1	4	1030
0.918002	1	1	4	1030
0.918042	1	1	4	1030
0.918082	1	1	4	1030
0.918122	1	1	4	1030
0.918162	1	1	4	1030
0.918202	1	1	4	1030
0.918242	1	1	4	1030
0.918282	1	1	4	1030
0.918322	1	1	4	1030
0.918362	1	1	4	1030
0.918402	1	1	4	1030
0.918442	1	1	4	1030
0.918482	1	1	4	1030
0.918522	1	1	4	1030
0.918562	1	1	4	1030
0.918602	1	1	4	1030
0.918642	1	1	4	1030
0.918682	1	1	4	1030
0.918722	1	1	4	1030
0.918762	1	1	4	1030
0.918802	1	1	4	1030
0.918842	1	1	4	1030
0.918882	1	1	4	1030
0.918922	1	1	4	1030
0.918962	1	1	4	1030
0.919002	1	1	4	1030
0.919042	1	1	4	1030
0.919082	1	1	4	1030
0.919122	1	1	4	1030
0.919162	1	1	4	1030
0.919202	1	1	4	1030
0.919242	1	1	4	1030
0.919282	1	1	4	1030
0.919322	1	1	4	1030
0.919362	1	1	4	1030
0.919402	1	1	4	1030
0.919442	1	1	4	1030
0.919482	1	1	4	1030
0.919522	1	1	4	1030
0.919562	1	1	4	1030
0.919602	1	1	4	1030
0.919642	1	1	4	1030
0.919682	1	1	4	1030
0.919722	1	1	4	1030
0.919762	1	1	4	1030
0.919802	1	1	4	1030
0.919842	1	1	4	1030
0.919882	1	1	4	1030
0.919922	1	1	4	1030
0.919962	1	1	4	1030
0.920002	1	1	4	1030
0.920042	1	1	4	1030
0.920082	1	1	4	1030
0.920122	1	1	4	1030
0.920162	1	1	4	1030
0.920202	1	1	4	1030
0.920242	1	1	4	1030
0.920282	1	1	4	1030
0.920322	1	1	4	1030
0.920362	1	1	4	1030
0.920402	1	1	4	1030
0.920442	1	1	4	1030
0.920482	1	1	4	1030
0.920522	1	1	4	1030
0.920562	1	1	4	1030
0.920602	1	1	4	1030
0.920642	1	1	4	1030
0.920682	1	1	4	1030
0.920722	1	1	4	1030
0.920762	1	1	4	1030
0.920802	1	1	4	1030
0.920842	1	1	4	1030
0.920882	1	1	4	1030
0.920922	1	1	4	1030
0.920962	1	1	4	1030
0.921002	1	1	4	1030
0.921042	1	1	4	1030
0.921082	1	1	4	1030
0.921122	1	1	4	1030
0.921162	1	1	4	1030
0.921202	1	1	4	1030
0.921242	1	1	4	1030
0.921282	1	1	4	1030
0.921322	1	1	4	1030
0.921362	1	1	4	1030
0.921402	1	1	4	1030
0.921442	1	1	4	1030
0.921482	1	1	4	1030
0.921522	1	1	4	1030
0.921562	1	1	4	1030
0.921602	1	1	4	1030
0.921642	1	1	4	1030
0.921682	1	1	4	1030
0.921722	1	1	4	1030
0.921762	1	1	4	1030
0.921802	1	1	4	1030
0.921842	1	1	4	1030
0.921882	1	1	4	1030
0.921922	1	1	4	1030
0.921962	1	1	4	1030
0.922002	1	1	4	1030
0.922042	1	1	4	1030
0.922082	1	1	4	1030
0.922122	1	1	4	1030
0.922162	1	1	4	1030
0.922202	1	1	4	1030
0.922242	1	1	4	1030
0.922282	1	1	4	1030
0.922322	1	1	4	1030
0.922362	1	1	4	1030
0.922402	1	1	4	1030
0.922442	1	1	4	1030
0.922482	1	1	4	1030
0.922522	1	1	4	1030
0.922562	1	1	4	1030
0.922602	1	1	4	1030
0.922642	1	1	4	1030
0.922682	1	1	4	1030
0.922722	1	1	4	1030
0.922762	1	1	4	1030
0.922802	1	1	4	1030
0.922842	1	1	4	1030
0.922882	1	1	4	1030
0.922922	1	1	4	1030
0.922962	1	1	4	1030
0.923002	1	1	4	1030
0.923042	1	1	4	1030
0.923082	1	1	4	1030
0.923122	1	1	4	1030
0.923162	1	1	4	1030
0.923202	1	1	4	1030
0.923242	1	1	4	1030
0.923282	1	1	4	1030
0.923322	1	1	4	1030
0.923362	1	1	4	1030
0.923402	1	1	4	1030
0.923442	1	1	4	1030
0.923482	1	1	4	1030
0.923522	1	1	4	1030
0.923562	1	1	4	1030
0.923602	1	1	4	1030
0.923642	1	1	4	1030
0.923682	1	1	4	1030
0.923722	1	1	4	1030
0.923762	1	1	4	1030
0.923802	1	1	4	1030
0.923842	1	1	4	1030
0.923882	1	1	4	1030
0.923922	1	1	4	1030
0.923962	1	1	4	1030
0.924002	1	1	4	1030
0.924042	1	1	4	1030
0.924082	1	1	4	1030
0.924122	1	1	4	1030
0.924162	1	1	4	1030
0.924202	1	1	4	1030
0.924242	1	1	4	1030
0.924282	1	1	4	1030
0.924322	1	1	4	1030
0.924362	1	1	4	1030
0.924402	1	1	4	1030
0.924442	1	1	4	1030
0.924482	1	1	4	1030
0.924522	1	1	4	1030
0.924562	1	1	4	1030
0.924602	1	1	4	1030
0.924642	1	1	4	1030
0.924682	1	1	4	1030
0.924722	1	1	4	1030
0.924762	1	1	4	1030
0.924802	1	1	4	1030
0.924842	1	1	4	1030
0.924882	1	1	4	1030
0.924922	1	1	4	1030
0.924962	1	1	4	1030
0.925002	1	1	4	1030
0.925042	1	1	4	1030
0.925082	1	1	4	1030
0.925122	1	1	4	1030
0.925162	1	1	4	1030
0.925202	1	1	4	1030
0.925242	1	1	4	1030
0.925282	1	1	4	1030
0.925322	1	1	4	1030
0.925362	1	1	4	1030
0.925402	1	1	4	1030
0.925442	1	1	4	1030
0.925482	1	1	4	1030
0.925522	1	1	4	1030
0.925562	1	1	4	1030
0.925602	1	1	4	1030
0.925642	1	1	4	1030
0.925682	1	1	4	1030
0.925722	1	1	4	1030
0.925762	1	1	4	1030
0.925802	1	1	4	1030
0.925842	1	1	4	1030
0.925882	1	1	4	1030
0.925922	1	1	4	1030
0.925962	1	1	4	1030
0.926002	1	1	4	1030
0.926042	1	1	4	1030
0.926082	1	1	4	1030
0.926122	1	1	4	1030
0.926162	1	1	4	1030
0.926202	1	1	4	1030
0.926242	1	1	4	1030
0.926282	1	1	4	1030
0.926322	1	1	4	1030
0.926362	1	1	4	1030
0.926402	1	1	4	1030
0.926442	1	1	4	1030
0.926482	1	1	4	1030
0.926522	1	1	4	1030
0.926562	1	1	4	1030
0.926602	1	1	4	1030
0.926642	1	1	4	1030
0.926682	1	1	4	1030
0.926722	1	1	4	1030
0.926762	1	1	4	1030
0.926802	1	1	4	1030
0.926842	1	1	4	1030
0.926882	1	1	4	1030
0.926922	1	1	4	1030
0.926962	1	1	4	1030
0.927002	1	1	4	1030
0.927042	1	1	4	1030
0.927082	1	1	4	1030
0.927122	1	1	4	1030
0.927162	1	1	4	1030
